TOT_POP,0-9,0-9_y-o_%_of_total_pop,19-Oct,10-19_y-o_%_of_total_pop,20-29,20-29_y-o_%_of_total_pop,30-39,30-39_y-o_%_of_total_pop,40-49,40-49_y-o_%_of_total_pop,50-59,50-59_y-o_%_of_total_pop,60-69,60-69_y-o_%_of_total_pop,70-79,70-79_y-o_%_of_total_pop,80+,80+_y-o_%_of_total_pop,White-alone_pop,%_White-alone,Black-alone_pop,%_Black-alone,Native_American-American_Indian-alone_pop,%_NA-AI-alone,Asian-alone_pop,%_Asian-alone,Hawaiian-Pacific_Islander-alone_pop,%_Hawaiian-PI-alone,Two_or_more_races_pop,%_Two_or_more_races,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,Percent_of_Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
6580,1155,17.55319149,1155,17.55319149,753,11.443769,799,12.14285714,711,10.80547112,649,9.863221884,749,11.38297872,410,6.23100304,199,3.024316109,6190,94.07294833,22,0.334346505,150,2.279635258,57,0.866261398,25,0.37993921,136,2.066869301,6580,184,10,15.7,8.2,7.6,2.5,18.3,20.8,369,1338,1325,779,613,9.4,13.7,12.9,55940,3014,2908,106,55940,78.4,216.2,199.9,65.3,62.2,5.8,5.4,2.512431571,1.661077376,0.112403732,2.02118563,2.189791228,7.693411007,0,6414,1215,18.9,1319,44,49,1,4461,1753,31.8,1419,6.5,288,6.3,279,10.4,464,2.9,129,6
54950,9421,17.14467698,9467,17.22838944,6770,12.32029117,7335,13.34849864,6234,11.34485896,5727,10.422202,5215,9.49044586,2995,5.450409463,1786,3.25022748,52385,95.33212011,304,0.553230209,632,1.150136488,505,0.919017288,108,0.196542311,1016,1.848953594,54950,983,337,15.7,7.3,8.4,0.4,9.2,9.7,2115,9631,12158,7279,3986,7.3,9.2,8.6,62689,25435,24662,773,62689,87.8,216.2,199.9,65.3,62.2,5.8,5.4,20.98147641,13.8717632,0.938690743,16.87905021,18.28708632,64.24816638,0,52182,9213,17.7,1658,44,49,3,37520,15439,34.7,13019,6.1,2272,5.7,2147,9.9,3705,2.7,1029,3
127068,21555,16.9633582,22539,17.73774672,29039,22.85311802,15108,11.88969686,12509,9.844335317,9690,7.625838134,8609,6.775112538,5123,4.031699562,2896,2.279094658,117847,92.74325558,1422,1.119085844,1288,1.013630497,3292,2.590738817,625,0.491862625,2594,2.041426638,127068,2504,3835,17.9,4.2,13.7,3.8,2.4,6.2,4227,12485,21522,23208,15830,12.9,11.6,9.8,60315,63262,61563,1699,60315,84.5,216.2,199.9,65.3,62.2,5.8,5.4,48.51818462,32.07747417,2.170656147,39.03161331,42.28759753,148.5693541,14,120288,15104,12.6,1659,44,49,5,88557,27268,25.4,22493,4.4,3919,4.5,3957,7.1,6293,2.3,1996,4
20269,2711,13.37510484,3142,15.50150476,2450,12.08742415,2550,12.5807884,2229,10.99708915,2199,10.84907988,2672,13.18269278,1518,7.489269328,798,3.937046722,19238,94.91341457,141,0.695643594,307,1.51462825,139,0.685776309,51,0.251615768,393,1.938921506,20269,101,474,10.5,9.2,1.3,0.8,2.9,3.8,1189,3532,6142,2124,2853,14.4,17.0,15.3,51394,8477,8092,385,51394,72.0,216.2,199.9,65.3,62.2,5.8,5.4,7.739281992,5.116774672,0.34624791,6.226050384,6.745422249,23.69874585,6,20512,4558,22.2,1031,44,49,7,15042,6661,35.1,5280,7.0,1060,6.8,1016,11.9,1783,3.2,483,5
980,107,10.91836735,132,13.46938776,67,6.836734694,96,9.795918367,110,11.2244898,143,14.59183673,160,16.32653061,112,11.42857143,53,5.408163265,936,95.51020408,0,0.0,17,1.734693878,5,0.510204082,1,0.102040816,21,2.142857143,980,-42,0,6.0,9.0,-3.0,1.0,-40.0,-39.0,16,173,177,52,64,6.5,7.4,6.5,58910,410,392,18,58910,82.5,216.2,199.9,65.3,62.2,5.8,5.4,0.374191936,0.247394503,0.016740981,0.301027647,0.326139119,1.145827171,0,702,156,22.2,1660,44,49,9,763,313,30.8,235,8.0,61,6.5,50,11.7,90,3.2,24,6
351713,61706,17.54441832,60675,17.25128158,47577,13.52722248,52524,14.93376702,43964,12.49996446,34307,9.754259865,27740,7.887112504,15136,4.303508827,8084,2.298464942,324360,92.22292039,4975,1.414505577,2672,0.759710332,7370,2.095458513,2821,0.802074419,9515,2.705330767,351713,4832,3066,16.1,4.9,11.2,0.8,1.9,2.7,8908,41251,73248,74044,19798,5.7,6.4,5.7,84381,170592,165587,5005,84381,118.2,216.2,199.9,65.3,62.2,5.8,5.4,134.2940494,88.78761509,6.00818448,108.036058,117.0483347,411.2268488,22,334977,45623,13.6,590,44,49,11,238743,80229,28.0,66848,4.2,10048,4.1,9685,8.2,19682,2.2,5239,3
19964,3762,18.84391905,3475,17.4063314,2260,11.32037668,2858,14.31576838,2249,11.2652775,1938,9.707473452,1788,8.956121018,1057,5.294530154,577,2.890202364,18227,91.29933881,101,0.505910639,930,4.658385093,100,0.500901623,68,0.340613104,538,2.694850731,19964,49,297,16.2,6.4,9.8,0.8,-8.1,-7.4,1421,4294,4323,1691,2335,11.9,13.6,12.5,60767,7724,7369,355,60767,85.1,216.2,199.9,65.3,62.2,5.8,5.4,7.622824297,5.039779444,0.341037707,6.132363208,6.643919769,23.34213637,4,20259,3119,15.4,1661,44,49,13,13244,5441,33.8,4476,6.4,845,6.5,863,9.9,1315,2.8,375,6
10014,1430,14.28000799,1685,16.82644298,1043,10.41541841,1205,12.03315358,1120,11.18434192,1117,11.15438386,1267,12.6522868,768,7.669263032,379,3.784701418,9660,96.46494907,42,0.419412822,109,1.088476133,53,0.529259037,10,0.099860196,140,1.39804274,10014,-6,43,10.8,9.0,1.8,0.1,-2.5,-2.4,389,2142,2868,928,1247,12.5,16.6,14.6,54213,4342,4134,208,54213,75.9,216.2,199.9,65.3,62.2,5.8,5.4,3.823630661,2.52796791,0.171065498,3.076011078,3.332609325,11.70848295,0,10410,2278,21.9,1662,44,49,15,7136,3245,34.7,2476,7.5,535,7.0,499,11.9,848,3.2,229,6
5080,585,11.51574803,703,13.83858268,535,10.53149606,597,11.7519685,516,10.15748031,617,12.14566929,767,15.0984252,507,9.980314961,253,4.980314961,4740,93.30708661,25,0.492125984,136,2.677165354,78,1.535433071,21,0.413385827,80,1.57480315,5080,19,174,12.2,7.7,4.5,3.7,-4.5,-0.8,274,1219,1097,838,551,11.2,19.1,17.3,51028,2789,2572,217,51028,71.5,216.2,199.9,65.3,62.2,5.8,5.4,1.939688811,1.282412321,0.086779781,1.560429027,1.690598699,5.939593908,0,5020,1314,26.2,245,44,49,17,3897,1601,30.0,1169,8.4,326,7.5,292,12.6,490,3.6,138,6
9764,1167,11.95206882,1105,11.31708316,1121,11.48095043,1367,14.00040967,1164,11.92134371,1259,12.89430561,1434,14.68660385,766,7.845145432,381,3.902089308,8859,90.73125768,87,0.891028267,477,4.885292913,130,1.331421549,12,0.122900451,199,2.03809914,9764,124,144,10.8,8.0,2.8,2.3,7.8,10.1,618,1911,2335,1861,1092,11.3,16.2,15.7,50750,6084,5795,289,50750,71.1,216.2,199.9,65.3,62.2,5.8,5.4,3.728173534,2.464857067,0.166794839,2.999218311,3.24941057,11.4161801,0,9544,2258,23.7,247,44,49,19,7674,2868,30.1,2310,6.8,519,6.3,482,10.7,823,3.0,232,6
52775,8329,15.78209379,9069,17.18427286,9465,17.93462814,6403,12.13263856,5434,10.29654192,4731,8.964471814,4992,9.459024159,3033,5.747039318,1319,2.499289436,49282,93.38133586,395,0.748460445,1270,2.406442444,495,0.937944102,207,0.39223117,1126,2.133585978,52775,1953,851,16.1,6.2,9.9,-0.2,28.0,27.8,1997,6981,10656,8073,7444,14.4,16.4,15.6,51393,22815,22001,814,51393,72.0,216.2,199.9,65.3,62.2,5.8,5.4,20.15099941,13.32269887,0.901536014,16.21095313,17.56325715,61.70513159,6,48504,7853,16.2,857,44,49,21,37458,14063,29.4,11013,6.1,2296,6.1,2281,9.7,3630,2.8,1059,5
11555,2139,18.5114669,2193,18.97879706,1460,12.63522285,1460,12.63522285,1358,11.7524881,1085,9.389874513,955,8.264820424,624,5.400259628,281,2.431847685,11096,96.02769364,65,0.562527045,148,1.280830809,48,0.415404587,25,0.216356556,173,1.497187365,11555,307,122,17.0,7.2,9.8,-0.2,17.5,17.3,477,2287,2324,1047,968,8.5,10.7,10.2,65379,5574,5408,166,65379,91.6,216.2,199.9,65.3,62.2,5.8,5.4,4.412028389,2.916983144,0.197389837,3.549361695,3.84544645,13.51023772,0,10694,1708,16.0,1663,44,49,23,7582,3024,30.4,2305,5.8,437,5.9,449,9.3,701,2.6,199,3
7709,973,12.6216111,1014,13.153457,766,9.93643793,916,11.88221559,743,9.638085355,885,11.48008821,1225,15.89051758,846,10.97418602,341,4.423401219,7329,95.07069659,51,0.661564405,134,1.738228045,57,0.739395512,13,0.168634064,125,1.621481385,7709,172,258,10.9,7.7,3.1,-0.4,19.8,19.4,368,1229,2121,1399,779,10.5,14.5,13.6,52355,3798,3676,122,52355,73.3,216.2,199.9,65.3,62.2,5.8,5.4,2.943515954,1.946085941,0.131690026,2.367981766,2.565516805,9.013450676,0,7246,2156,29.8,506,44,49,25,5900,2394,30.3,1788,7.8,462,6.7,396,11.8,696,3.3,197,6
13006,2146,16.50007689,2210,16.99215747,1382,10.62586499,1503,11.55620483,1338,10.28755959,1366,10.50284484,1502,11.54851607,987,7.588805167,572,4.397970168,12217,93.93356912,78,0.599723205,272,2.091342457,185,1.422420421,27,0.207596494,227,1.745348301,13006,177,177,15.6,7.3,8.3,1.1,4.5,5.6,881,2408,2736,1741,1453,11.3,14.7,13.2,58644,6239,6035,204,58644,82.2,216.2,199.9,65.3,62.2,5.8,5.4,4.966061551,3.283278474,0.222176739,3.995066915,4.328332023,15.20676346,0,12651,2764,21.8,1664,44,49,27,9009,4294,36.5,3288,7.5,673,6.6,592,11.2,1013,3.2,290,6
12045,2117,17.57575758,2489,20.66417601,1203,9.9875467,1436,11.92195932,1552,12.88501453,1265,10.50228311,1068,8.866749689,649,5.388127854,266,2.208385222,11718,97.28518057,55,0.456621005,46,0.381901204,76,0.630967206,17,0.141137401,133,1.104192611,12045,170,0,14.5,4.1,10.4,1.6,2.3,3.8,153,1127,2565,2508,478,4.0,3.8,3.3,98875,5446,5294,152,98875,138.5,216.2,199.9,65.3,62.2,5.8,5.4,4.599124357,3.040680395,0.205760327,3.699875518,4.008516009,14.0831513,0,11014,1842,16.7,51,44,49,29,7787,2838,30.1,2344,4.9,383,4.4,346,7.9,618,2.3,180,3
1445,122,8.442906574,242,16.74740484,120,8.30449827,118,8.166089965,151,10.44982699,160,11.07266436,250,17.30103806,191,13.21799308,91,6.297577855,1394,96.47058824,5,0.346020761,15,1.038062284,6,0.415224914,2,0.138408305,23,1.591695502,1445,32,37,7.0,7.0,0.0,0.0,21.7,21.7,179,587,340,258,262,18.6,30.8,26.6,40387,482,456,26,40387,56.6,216.2,199.9,65.3,62.2,5.8,5.4,0.551742191,0.36478067,0.024684406,0.443862194,0.480888803,1.689510472,0,1860,657,35.3,1665,44,49,31,1114,496,31.5,351,10.4,116,9.1,102,14.9,166,4.2,47,6
2464,398,16.1525974,388,15.74675325,271,10.99837662,284,11.52597403,256,10.38961039,259,10.51136364,317,12.86525974,192,7.792207792,99,4.017857143,2392,97.07792208,9,0.36525974,16,0.649350649,12,0.487012987,2,0.081168831,33,1.339285714,2464,62,1,14.4,5.8,8.6,2.9,14.0,16.9,19,413,587,329,218,8.9,11.4,10.6,60695,1176,1137,39,60695,85.0,216.2,199.9,65.3,62.2,5.8,5.4,0.940825439,0.622020464,0.04209161,0.756869512,0.820006928,2.880936888,0,2307,491,21.3,1666,44,49,33,1748,669,30.4,531,7.1,124,6.2,109,10.8,189,3.1,54,6
1152633,172916,15.00182625,169254,14.68411888,180344,15.64626382,181479,15.74473401,147705,12.81457324,120319,10.43862183,99969,8.673098896,53264,4.621071928,27383,2.375691135,1005344,87.22151804,24792,2.150901458,15764,1.367651282,53384,4.631482874,20154,1.748518392,33195,2.879927956,1152633,14813,14845,15.1,5.8,9.3,5.1,-1.5,3.7,67200,159716,232915,242173,102660,9.0,10.4,9.7,73619,620909,602123,18786,73619,103.1,216.2,199.9,65.3,62.2,5.8,5.4,440.1081366,290.9745592,19.69000777,354.05551,383.5905217,1347.671643,282,1106700,164497,14.9,1667,44,49,35,839744,290564,29.1,244366,4.5,37811,4.5,38040,8.6,72049,2.4,20124,1
15449,2520,16.31173539,2747,17.78108615,2017,13.05586122,1728,11.18518998,1669,10.80328824,1753,11.34701275,1554,10.05890349,951,6.155738235,510,3.301184543,7302,47.26519516,62,0.401320474,7604,49.22001424,132,0.854424235,10,0.064729109,339,2.194316784,15449,129,359,13.6,7.8,5.8,1.6,1.0,2.6,1440,2715,3092,1635,3419,22.6,26.8,24.5,42982,5755,5396,359,42982,60.2,216.2,199.9,65.3,62.2,5.8,5.4,5.898868592,3.899997627,0.263909614,4.745485835,5.141350256,18.06314691,1,15193,2833,18.6,271,44,49,37,10730,5195,37.6,4034,8.8,949,8.9,957,15.4,1652,4.0,428,6
30623,3905,12.75185318,5522,18.03219802,4931,16.10227607,3818,12.467753,3603,11.76566633,3011,9.832478856,3051,9.963099631,1863,6.083662607,919,3.001012311,28736,93.83796493,359,1.172321458,518,1.691539039,262,0.855566078,213,0.695555628,535,1.747052869,30623,632,2958,12.8,6.1,6.6,1.5,12.8,14.3,1772,4748,7393,3219,4116,14.8,16.3,15.4,52910,12476,12011,465,52910,74.1,216.2,199.9,65.3,62.2,5.8,5.4,11.69273434,7.730573328,0.523121503,9.406499626,10.19118188,35.80476068,0,28892,5043,17.5,1668,44,49,39,22804,8920,28.8,6568,6.4,1463,6.2,1425,10.0,2282,2.9,652,6
21539,3302,15.33033103,3620,16.80672269,2403,11.1565068,2691,12.49361623,2507,11.63935187,2311,10.72937462,2326,10.79901574,1566,7.270532522,813,3.774548493,20660,95.9190306,116,0.538557965,328,1.522819072,80,0.371419286,45,0.208923348,310,1.439249733,21539,222,307,14.5,9.1,5.4,0.4,4.7,5.0,1313,4320,5181,2226,2544,12.0,15.6,13.7,54339,9879,9525,354,54339,76.1,216.2,199.9,65.3,62.2,5.8,5.4,8.224204194,5.437377752,0.367942855,6.616157641,7.168071924,25.18364433,0,20961,4522,21.6,158,44,49,41,15201,6593,32.2,4895,7.2,1101,7.0,1059,11.0,1670,3.1,477,6
41933,4955,11.81646913,6304,15.03350583,4907,11.70200081,5130,12.23380154,5949,14.18691723,6350,15.14320464,5251,12.52235709,2383,5.682875063,704,1.678868671,39713,94.70584027,499,1.189993561,246,0.586650132,737,1.75756564,68,0.162163451,670,1.597786946,41933,584,114,10.4,3.5,7.0,4.2,2.9,7.1,1381,4029,6585,14849,2570,6.2,5.8,5.3,105374,24320,23581,739,105374,147.6,216.2,199.9,65.3,62.2,5.8,5.4,16.01121475,10.58570785,0.716326095,12.88060441,13.95509355,49.0285416,4,39731,6731,16.9,274,44,49,43,31680,8062,19.6,6209,4.6,1473,4.2,1345,7.8,2481,2.3,739,5
69907,12102,17.31157109,12615,18.04540318,8802,12.59101378,10456,14.95701432,9497,13.58519175,7019,10.04048236,5391,7.711674081,2729,3.90375785,1296,1.853891599,65852,94.19943639,618,0.884031642,896,1.281702834,540,0.772454833,446,0.637990473,1555,2.224383824,69907,2489,319,14.9,5.0,9.9,0.6,25.7,26.3,3386,11348,14141,8613,4744,6.8,7.4,6.5,73584,32612,31486,1126,73584,103.1,216.2,199.9,65.3,62.2,5.8,5.4,26.69248538,17.64755869,1.194195701,21.47340787,23.26470143,81.73606128,4,63357,8290,13.1,1669,44,49,45,47100,20901,39.2,18463,4.6,2172,4.9,2309,9.3,4357,2.3,1090,2
35438,6384,18.01456064,6240,17.60821717,4316,12.17901687,5380,15.18144365,4103,11.57796715,3411,9.625261019,3079,8.688413567,1648,4.650375303,877,2.474744624,31180,87.98464925,229,0.646198995,2840,8.013996275,197,0.555900446,136,0.383768836,856,2.415486201,35438,219,192,15.4,6.5,8.9,0.9,-3.7,-2.7,2896,7345,7568,3080,4031,11.5,13.5,12.2,63631,13595,12954,641,63631,89.1,216.2,199.9,65.3,62.2,5.8,5.4,13.5312386,8.946088156,0.605374386,10.88552832,11.7935899,41.43451356,4,36343,4899,13.5,1670,44,49,47,23684,10732,36.2,8574,6.1,1445,6.4,1527,10.7,2542,2.8,663,5
622213,116533,18.72879544,116972,18.79935006,130649,20.99747193,79307,12.74595677,65801,10.57531746,45359,7.289947333,35371,5.684709256,21191,3.405746907,11030,1.772704845,577806,92.86305493,4984,0.801011872,5103,0.820137156,11278,1.812562579,5810,0.93376384,17232,2.769469619,622213,15710,13972,19.7,3.8,15.9,2.1,7.5,9.6,16874,47202,109272,116085,57136,9.4,7.5,7.2,75296,299868,291391,8477,75296,105.5,216.2,199.9,65.3,62.2,5.8,5.4,237.5786603,157.0735468,10.629037,191.1258319,207.0693874,727.4985323,122,576496,59457,10.3,1671,44,49,49,414503,136659,28.0,116061,4.0,16376,3.7,15286,6.6,27505,2.0,8431,3
33240,5456,16.41395909,5869,17.65643803,3705,11.14620939,4442,13.36341757,4468,13.44163658,3667,11.03188929,3263,9.816486161,1776,5.342960289,594,1.78700361,31735,95.4723225,269,0.809265945,259,0.779181709,332,0.998796631,77,0.231648616,568,1.708784597,33240,1265,250,14.7,4.3,10.5,2.1,26.1,28.2,895,3706,6166,7364,1750,5.3,6.4,5.7,85380,15108,14633,475,85380,119.6,216.2,199.9,65.3,62.2,5.8,5.4,12.69197955,8.391217628,0.567826757,10.21036631,11.06210645,38.86458691,0,29306,4220,14.4,1672,44,49,51,22762,7005,27.2,6191,4.9,1105,4.5,1028,8.1,1854,2.4,535,5
171700,23775,13.84682586,25574,14.89458358,20687,12.04834013,20407,11.885265,17793,10.36284217,16527,9.62550961,20787,12.10658125,16997,9.899242865,9153,5.330809552,160244,93.3278975,1559,0.907979033,2890,1.683168317,1681,0.979033197,1621,0.944088527,3705,2.15783343,171700,5841,2237,13.5,7.9,5.6,0.4,28.4,28.8,7654,23856,42537,28437,16435,9.7,11.7,11.1,57069,73929,71412,2517,57069,79.9,216.2,199.9,65.3,62.2,5.8,5.4,65.55995451,43.34452668,2.933088271,52.74127243,57.14090484,200.7535972,32,155577,40002,25.7,64,44,49,53,126892,47000,27.2,34515,7.2,9192,6.3,8001,10.8,13741,3.3,4197,4
2690,335,12.4535316,389,14.46096654,256,9.516728625,312,11.59851301,274,10.18587361,333,12.37918216,431,16.02230483,268,9.962825279,92,3.420074349,2582,95.98513011,12,0.446096654,27,1.003717472,25,0.92936803,4,0.148698885,40,1.486988848,2690,-31,9,9.2,7.8,1.5,5.2,-18.1,-12.9,213,404,765,466,347,12.9,17.2,16.4,47175,1435,1349,86,47175,66.1,216.2,199.9,65.3,62.2,5.8,5.4,1.027118682,0.679072666,0.045952286,0.826290174,0.895218602,3.145178664,0,2700,712,26.4,439,44,49,55,2033,763,27.3,555,7.4,150,6.7,135,11.3,230,3.2,65,6
256359,40076,15.63276499,38995,15.2110907,38838,15.14984845,37327,14.56044063,30916,12.05965072,27410,10.69203734,23118,9.017822663,12845,5.010551609,6834,2.665792892,236610,92.29635004,4424,1.725704968,3534,1.378535569,4133,1.612192277,876,0.341708308,6782,2.645508837,256359,4493,2721,15.2,6.4,8.8,1.6,7.2,8.9,14736,44927,56582,36354,23839,9.4,11.3,10.4,68106,124592,120217,4375,68106,95.4,216.2,199.9,65.3,62.2,5.8,5.4,97.88517401,64.71612996,4.37928699,78.74606791,85.31499839,299.7378651,64,244101,38967,16.0,1673,44,49,57,183875,71038,30.4,55898,5.1,9341,5.4,9889,9.7,17844,2.6,4792,3
36973,3249,8.787493576,4725,12.77959592,5184,14.02104238,3940,10.65642496,4222,11.4191437,5396,14.59443378,5484,14.8324453,3168,8.568414789,1605,4.341005599,34899,94.39050118,503,1.360452222,102,0.275876991,721,1.950071674,16,0.043274822,732,1.979823114,36973,33,2871,8.4,8.7,-0.3,2.9,-1.7,1.2,1809,7767,6524,9325,3042,8.9,9.6,8.7,68878,20782,20248,534,68878,113.1,367.1,322.7,130.3,121.5,11.7,9.9,22.66909575,14.58142357,0.826477449,24.61722117,22.01972061,71.43126526,0,36825,9459,25.7,1674,45,50,1,30738,9952,25.1,7715,6.0,1840,6.4,1955,8.7,2687,2.7,822,6
35631,3470,9.738710673,4301,12.07094945,4014,11.26547108,3514,9.862198647,3834,10.760293,5438,15.26199096,5450,15.2956695,3507,9.842552833,2103,5.902163846,34031,95.50952822,449,1.260138643,117,0.328365749,443,1.243299374,17,0.047711263,574,1.610956751,35631,-82,1427,8.6,12.2,-3.6,2.0,-0.7,1.4,2079,7495,6868,9145,3905,11.4,16.5,14.0,52510,18308,17732,576,52510,86.2,367.1,322.7,130.3,121.5,11.7,9.9,21.84628109,14.05216518,0.796478998,23.72369587,21.22047616,68.83854197,10,36054,10413,28.9,1675,45,50,3,28875,11368,27.9,8056,7.8,2252,7.8,2247,11.3,3259,3.2,927,5
30302,2960,9.768332123,3867,12.76153389,3472,11.45798957,3262,10.76496601,3625,11.96290674,4307,14.21358326,4723,15.58642994,2745,9.058807999,1341,4.425450465,29118,96.09266715,272,0.897630519,151,0.498316943,294,0.970232988,5,0.016500561,462,1.524651838,30302,148,1358,9.2,9.0,0.2,0.4,4.4,4.7,1962,7805,5801,6079,3648,12.5,15.1,14.0,50368,14770,14289,481,50368,82.7,367.1,322.7,130.3,121.5,11.7,9.9,18.57893434,11.95051245,0.677356981,20.17556151,18.04672529,58.54299624,4,30576,8308,27.2,1676,45,50,5,24458,9014,28.0,6848,7.3,1775,7.9,1938,10.3,2518,3.1,752,6
164572,15435,9.378873684,22113,13.43667209,30976,18.82215687,21081,12.80959094,18598,11.30082882,21373,12.98702088,18511,11.24796442,10358,6.293901757,6127,3.722990545,148294,90.10888851,4243,2.578202853,416,0.2527769,7787,4.731667598,65,0.039496391,3767,2.288967747,164572,1681,10143,9.1,6.9,2.2,7.7,0.4,8.1,6285,20373,25728,53882,16039,10.4,8.0,7.8,74240,96716,94732,1984,74240,121.9,367.1,322.7,130.3,121.5,11.7,9.9,100.9033193,64.90395801,3.678766851,109.5746983,98.01285967,317.9505635,46,160985,31691,19.7,1677,45,50,7,135407,39620,22.5,30467,5.0,6752,5.4,7257,7.5,10172,2.3,3161,4
6250,598,9.568,615,9.84,549,8.784,566,9.056,725,11.6,1007,16.112,1081,17.296,749,11.984,360,5.76,6021,96.336,38,0.608,36,0.576,48,0.768,0,0.0,107,1.712,6250,37,16,7.2,11.1,-3.9,1.0,8.8,9.8,669,2145,1165,737,964,15.5,24.1,23.2,43671,2698,2600,98,43671,71.7,367.1,322.7,130.3,121.5,11.7,9.9,3.832035497,2.464877,0.139709628,4.161351048,3.722263647,12.07490352,0,6203,2017,32.5,825,45,50,9,5144,2097,29.3,1507,9.9,509,10.3,527,12.7,656,3.8,193,5
49421,5946,12.03132272,6030,12.20129095,5917,11.97264321,6305,12.75773457,6328,12.80427349,7399,14.97136845,6375,12.89937476,3440,6.960603792,1681,3.401388074,46935,94.9697497,370,0.748669594,487,0.98541106,482,0.975293903,16,0.032374901,1131,2.28850084,49421,414,568,11.0,8.2,2.8,1.8,3.8,5.6,3150,13006,9842,8081,5398,11.1,13.1,12.4,61129,27610,26913,697,61129,100.3,367.1,322.7,130.3,121.5,11.7,9.9,30.30128421,19.49066979,1.10473432,32.90530082,29.43327867,95.4806091,0,48816,10296,21.1,29,45,50,11,38472,15433,31.4,12080,6.4,2468,7.2,2786,9.7,3750,2.7,1037,4
7090,663,9.351198872,747,10.53596615,686,9.675599436,804,11.33991537,815,11.49506347,1225,17.27785614,1273,17.95486601,652,9.196050776,225,3.17348378,6674,94.1325811,58,0.818053597,108,1.523272214,39,0.550070522,10,0.141043724,201,2.834978843,7090,107,0,7.0,8.4,-1.4,-0.3,16.6,16.3,298,1465,1409,2048,579,8.2,12.4,11.3,67746,4054,3925,129,67746,111.2,367.1,322.7,130.3,121.5,11.7,9.9,4.347061068,2.796156468,0.158486601,4.720636629,4.222535881,13.69777055,0,6950,1982,28.5,1678,45,50,13,5812,2373,32.1,1866,6.7,387,6.7,389,9.9,575,2.8,164,4
25300,2733,10.80237154,3163,12.50197628,3117,12.3201581,3195,12.6284585,3307,13.07114625,3631,14.35177866,3288,12.99604743,1928,7.62055336,938,3.707509881,24289,96.00395257,270,1.067193676,101,0.399209486,172,0.679841897,12,0.04743083,456,1.802371542,25300,-45,775,9.8,7.8,2.1,0.4,-4.2,-3.8,1301,4437,5324,6589,2696,11.0,13.0,12.5,60230,14071,13576,495,60230,98.9,367.1,322.7,130.3,121.5,11.7,9.9,15.51207969,9.977822095,0.565544572,16.84514904,15.06772324,48.87920945,0,25191,5651,22.4,1679,45,50,15,20166,7148,25.9,5223,6.6,1327,7.2,1449,9.4,1890,2.8,573,6
28999,2833,9.76930239,3210,11.06934722,3051,10.52105245,3359,11.58315804,3352,11.55901928,4559,15.72123177,4735,16.32814925,2661,9.176178489,1239,4.272561123,28061,96.7654057,205,0.706920928,112,0.386220215,160,0.551743164,7,0.024138763,454,1.565571227,28999,0,729,9.0,8.5,0.5,1.0,-1.5,-0.5,1731,7489,5739,6154,2901,10.2,12.9,12.5,62300,15980,15554,426,62300,102.3,367.1,322.7,130.3,121.5,11.7,9.9,17.78003158,11.4366349,0.648230318,19.30800305,17.27070776,56.02562035,2,28901,7904,27.3,194,45,50,17,23683,8919,28.8,6821,7.0,1663,7.7,1813,10.4,2459,3.0,721,5
26907,2721,10.1126101,3015,11.20526257,2950,10.96368975,2953,10.97483926,3164,11.75902182,3793,14.09670346,4237,15.74683168,2734,10.16092467,1340,4.980116698,25880,96.18314937,226,0.83993013,158,0.58720779,122,0.45341361,10,0.03716505,511,1.899134054,26907,73,773,8.9,10.5,-1.6,1.1,3.3,4.4,2452,7546,5439,4261,3194,12.2,16.7,16.6,48688,13612,13008,604,48688,79.9,367.1,322.7,130.3,121.5,11.7,9.9,16.49737266,10.61159127,0.601466712,17.91511562,16.02479167,51.98390864,5,26951,7930,29.4,771,45,50,19,21701,9014,31.9,6923,8.3,1795,8.9,1941,11.1,2417,3.4,732,6
